incident_id,source_text_path,output_json_path,provider,model,extracted,extracted_at,valid,validation_errors,error,raw_response_path
kc-147-bp-01-apr-2015,data/raw/bsee/text/kc-147-bp-01-apr-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc-147-bp-01-apr-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:56:37.456038+00:00,True,,,
kc-770-chevron-06-jan-2016,data/raw/bsee/text/kc-770-chevron-06-jan-2016.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc-770-chevron-06-jan-2016.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:57:04.467132+00:00,True,,,
kc-829-chevron-30-aug-2014,data/raw/bsee/text/kc-829-chevron-30-aug-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc-829-chevron-30-aug-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:57:23.166538+00:00,True,,,
kc-875-anadarko-13-oct-2014,data/raw/bsee/text/kc-875-anadarko-13-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc-875-anadarko-13-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:57:37.366957+00:00,True,,,
kc686-7aug2019-llog-12apr2020-v2,data/raw/bsee/text/kc686-7aug2019-llog-12apr2020-v2.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc686-7aug2019-llog-12apr2020-v2.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:57:59.930151+00:00,True,,,
kc875-anadarko-21apr2018,data/raw/bsee/text/kc875-anadarko-21apr2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc875-anadarko-21apr2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:58:12.151934+00:00,True,,,
kc875-anadarko-26apr2019,data/raw/bsee/text/kc875-anadarko-26apr2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc875-anadarko-26apr2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:58:30.324765+00:00,True,,,
kc875-anadarko-28may2019,data/raw/bsee/text/kc875-anadarko-28may2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc875-anadarko-28may2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:58:53.082512+00:00,True,,,
kc918-anadarko-16nov2018,data/raw/bsee/text/kc918-anadarko-16nov2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/kc918-anadarko-16nov2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:59:16.782951+00:00,True,,,
mc-109-14feb19,data/raw/bsee/text/mc-109-14feb19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-109-14feb19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T09:59:42.567600+00:00,True,,,
mc-126-freeport-mcmoran-02-jul-2015,data/raw/bsee/text/mc-126-freeport-mcmoran-02-jul-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-126-freeport-mcmoran-02-jul-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:00:06.271963+00:00,True,,,
mc-129-freeport-mcmoran-18-aug-2015,data/raw/bsee/text/mc-129-freeport-mcmoran-18-aug-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-129-freeport-mcmoran-18-aug-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:00:26.890928+00:00,True,,,
mc-194-enven-20-jan-2020,data/raw/bsee/text/mc-194-enven-20-jan-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-194-enven-20-jan-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:00:46.924393+00:00,True,,,
mc-199-01apr2019,data/raw/bsee/text/mc-199-01apr2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-199-01apr2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:01:10.738329+00:00,True,,,
mc-208-murphy-exploration-12-nov-2019,data/raw/bsee/text/mc-208-murphy-exploration-12-nov-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-208-murphy-exploration-12-nov-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:01:31.921756+00:00,True,,,
mc-21b-ankor-energy-09-jan-2015,data/raw/bsee/text/mc-21b-ankor-energy-09-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-21b-ankor-energy-09-jan-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:01:58.334655+00:00,True,,,
mc-243a-wt-energy-vi-llc-18-oct-2020,data/raw/bsee/text/mc-243a-wt-energy-vi-llc-18-oct-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-243a-wt-energy-vi-llc-18-oct-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:02:20.149146+00:00,True,,,
mc-26-stone-energy-21-feb-2014,data/raw/bsee/text/mc-26-stone-energy-21-feb-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-26-stone-energy-21-feb-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:02:38.115660+00:00,True,,,
mc-29-stone-energy-12-feb-2014,data/raw/bsee/text/mc-29-stone-energy-12-feb-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-29-stone-energy-12-feb-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:02:58.347339+00:00,True,,,
mc-392-shell-23-nov-2020,data/raw/bsee/text/mc-392-shell-23-nov-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-392-shell-23-nov-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:03:15.591632+00:00,True,,,
mc-437-6may19,data/raw/bsee/text/mc-437-6may19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-437-6may19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:03:38.208366+00:00,True,,,
mc-437-a-shell-30-nov-2021,data/raw/bsee/text/mc-437-a-shell-30-nov-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-437-a-shell-30-nov-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:04:11.413977+00:00,True,,,
mc-437-shell-15-jul-2020,data/raw/bsee/text/mc-437-shell-15-jul-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-437-shell-15-jul-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:04:32.573788+00:00,True,,,
mc-437-shell-29-jan-2020,data/raw/bsee/text/mc-437-shell-29-jan-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-437-shell-29-jan-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:05:03.803982+00:00,True,,,
mc-437-shell-offshore-17-apr-2021,data/raw/bsee/text/mc-437-shell-offshore-17-apr-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-437-shell-offshore-17-apr-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:05:33.365422+00:00,True,,,
mc-474a-bp-exploration-07-jun-2021,data/raw/bsee/text/mc-474a-bp-exploration-07-jun-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-474a-bp-exploration-07-jun-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:05:47.614932+00:00,True,,,
mc-503-llog-25-mar-2014,data/raw/bsee/text/mc-503-llog-25-mar-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-503-llog-25-mar-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:06:05.900565+00:00,True,,,
mc-503-llog-27-june-2020,data/raw/bsee/text/mc-503-llog-27-june-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-503-llog-27-june-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:06:29.623559+00:00,True,,,
mc-503-llog-exploration-31-oct-2020,data/raw/bsee/text/mc-503-llog-exploration-31-oct-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-503-llog-exploration-31-oct-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:06:53.747459+00:00,True,,,
mc-519-fieldwood-12-february-2020,data/raw/bsee/text/mc-519-fieldwood-12-february-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-519-fieldwood-12-february-2020.json,schema_v2_3,claude-sonnet-4-20250514,True,2026-02-20T10:07:58.737201+00:00,True,,,
mc-547-14jul19,data/raw/bsee/text/mc-547-14jul19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-547-14jul19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:08:29.359694+00:00,True,,,
mc-657-shell-offshore-09-jul-2020-v2,data/raw/bsee/text/mc-657-shell-offshore-09-jul-2020-v2.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-657-shell-offshore-09-jul-2020-v2.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:08:53.323650+00:00,True,,,
mc-724-13sep19,data/raw/bsee/text/mc-724-13sep19.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-724-13sep19.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:09:15.712275+00:00,True,,,
mc-725-hess-29-march-2019-v4,data/raw/bsee/text/mc-725-hess-29-march-2019-v4.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-725-hess-29-march-2019-v4.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:09:45.752514+00:00,True,,,
mc-726-hess-13-feb-2015,data/raw/bsee/text/mc-726-hess-13-feb-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-726-hess-13-feb-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:10:15.308386+00:00,True,,,
mc-727-kosmos-energy-09-jan-2021,data/raw/bsee/text/mc-727-kosmos-energy-09-jan-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-727-kosmos-energy-09-jan-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:10:51.741819+00:00,True,,,
mc-736-a-murphy-exploration-06-mar-2015,data/raw/bsee/text/mc-736-a-murphy-exploration-06-mar-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-736-a-murphy-exploration-06-mar-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:11:30.836895+00:00,True,,,
mc-736-a-murphy-exploration-15-sep-2015,data/raw/bsee/text/mc-736-a-murphy-exploration-15-sep-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-736-a-murphy-exploration-15-sep-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:12:04.835089+00:00,True,,,
mc-762-shell-21-oct-2014,data/raw/bsee/text/mc-762-shell-21-oct-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-762-shell-21-oct-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:12:24.640869+00:00,True,,,
mc-772-eni-20-jun-2015,data/raw/bsee/text/mc-772-eni-20-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-772-eni-20-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:12:46.314966+00:00,True,,,
mc-773-eni-us-operating-27-may-2021,data/raw/bsee/text/mc-773-eni-us-operating-27-may-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-773-eni-us-operating-27-may-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:13:02.950477+00:00,True,,,
mc-776-bp-07-jul-2014,data/raw/bsee/text/mc-776-bp-07-jul-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-776-bp-07-jul-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:13:23.135984+00:00,True,,,
mc-778-bp-13-jul-2020,data/raw/bsee/text/mc-778-bp-13-jul-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-778-bp-13-jul-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:13:47.131510+00:00,True,,,
mc-778-bp-2-aug-2020,data/raw/bsee/text/mc-778-bp-2-aug-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-778-bp-2-aug-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:14:17.693878+00:00,True,,,
mc-778-bp-22-jan-2015,data/raw/bsee/text/mc-778-bp-22-jan-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-778-bp-22-jan-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:14:38.621904+00:00,True,,,
mc-778-bp-exploration-06-may-2021,data/raw/bsee/text/mc-778-bp-exploration-06-may-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-778-bp-exploration-06-may-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:14:56.253694+00:00,True,,,
mc-782-noble-energy-7-aug-2014,data/raw/bsee/text/mc-782-noble-energy-7-aug-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-782-noble-energy-7-aug-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:15:17.951932+00:00,True,,,
mc-79-llog-17-aug-2014,data/raw/bsee/text/mc-79-llog-17-aug-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-79-llog-17-aug-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:15:40.260139+00:00,True,,,
mc-807-shell-offshore-22-sep-2020,data/raw/bsee/text/mc-807-shell-offshore-22-sep-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-807-shell-offshore-22-sep-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:15:58.307363+00:00,True,,,
mc-809-globetrotterii-shell-offshore-29-aug-2021,data/raw/bsee/text/mc-809-globetrotterii-shell-offshore-29-aug-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-809-globetrotterii-shell-offshore-29-aug-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:16:41.331077+00:00,True,,,
mc-809-shell-07-may-2014,data/raw/bsee/text/mc-809-shell-07-may-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-809-shell-07-may-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:17:06.652762+00:00,True,,,
mc-809-shell-offshore-09-dec-2020,data/raw/bsee/text/mc-809-shell-offshore-09-dec-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-809-shell-offshore-09-dec-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:17:25.036806+00:00,True,,,
mc-809-shell-offshore-13-jan-2021,data/raw/bsee/text/mc-809-shell-offshore-13-jan-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-809-shell-offshore-13-jan-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:17:40.398482+00:00,True,,,
mc-812-shell-offshore-04-jul-2015,data/raw/bsee/text/mc-812-shell-offshore-04-jul-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-812-shell-offshore-04-jul-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:18:01.507045+00:00,True,,,
mc-814-statoil-06-jun-2015,data/raw/bsee/text/mc-814-statoil-06-jun-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-814-statoil-06-jun-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:18:22.698718+00:00,True,,,
mc-940-shell-07-jun-2019,data/raw/bsee/text/mc-940-shell-07-jun-2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-940-shell-07-jun-2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:18:43.055521+00:00,True,,,
mc-941a-bennu-oil-and-gas-16-feb-2015-sanitized,data/raw/bsee/text/mc-941a-bennu-oil-and-gas-16-feb-2015-sanitized.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-941a-bennu-oil-and-gas-16-feb-2015-sanitized.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:19:17.905076+00:00,True,,,
mc-942-statoil-usa-e-and-p-30-nov-2015,data/raw/bsee/text/mc-942-statoil-usa-e-and-p-30-nov-2015.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc-942-statoil-usa-e-and-p-30-nov-2015.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:19:38.116688+00:00,True,,,
mc2012720anadarko2009-may-2025,data/raw/bsee/text/mc2012720anadarko2009-may-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2012720anadarko2009-may-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:20:18.845009+00:00,True,,,
mc2012720anadarko2021-oct-202320redacted,data/raw/bsee/text/mc2012720anadarko2021-oct-202320redacted.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2012720anadarko2021-oct-202320redacted.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:20:43.361569+00:00,True,,,
mc2030020murphy2028-mar-2025,data/raw/bsee/text/mc2030020murphy2028-mar-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2030020murphy2028-mar-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:21:15.836878+00:00,True,,,
mc2030020murphy20exploration2029-may-2025,data/raw/bsee/text/mc2030020murphy20exploration2029-may-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2030020murphy20exploration2029-may-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:21:43.996072+00:00,True,,,
mc2039120shell2005-mar-2024,data/raw/bsee/text/mc2039120shell2005-mar-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2039120shell2005-mar-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:22:21.914935+00:00,True,,,
mc2047420bp2008-feb-2025,data/raw/bsee/text/mc2047420bp2008-feb-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2047420bp2008-feb-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:22:47.703371+00:00,True,,,
mc2052020bp2007-jun-2023,data/raw/bsee/text/mc2052020bp2007-jun-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2052020bp2007-jun-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:23:19.997149+00:00,True,,,
mc2054720llog2024-dec-2023,data/raw/bsee/text/mc2054720llog2024-dec-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2054720llog2024-dec-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:23:49.105259+00:00,True,,,
mc2058220a20murphy2016-apr-2025,data/raw/bsee/text/mc2058220a20murphy2016-apr-2025.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2058220a20murphy2016-apr-2025.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:24:13.098731+00:00,True,,,
mc2060720chevron2019-mar-24,data/raw/bsee/text/mc2060720chevron2019-mar-24.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2060720chevron2019-mar-24.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:24:44.616293+00:00,True,,,
mc2072720kosmos20energy2005-jun-2024,data/raw/bsee/text/mc2072720kosmos20energy2005-jun-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2072720kosmos20energy2005-jun-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:25:18.520098+00:00,True,,,
mc20807-b20shell2006-jan-2023,data/raw/bsee/text/mc20807-b20shell2006-jan-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc20807-b20shell2006-jan-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:25:39.118639+00:00,True,,,
mc2080720a20shell2024-feb-23,data/raw/bsee/text/mc2080720a20shell2024-feb-23.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2080720a20shell2024-feb-23.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:26:04.031522+00:00,True,,,
mc2080920shell2023-feb-2025_0,data/raw/bsee/text/mc2080920shell2023-feb-2025_0.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2080920shell2023-feb-2025_0.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:26:25.114603+00:00,True,,,
mc2085420shell2021-mar-2023,data/raw/bsee/text/mc2085420shell2021-mar-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2085420shell2021-mar-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:26:51.412332+00:00,True,,,
mc2089920shell202013-feb-2024,data/raw/bsee/text/mc2089920shell202013-feb-2024.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc2089920shell202013-feb-2024.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:27:23.304071+00:00,True,,,
mc20941-a20equinor2010-may-2023,data/raw/bsee/text/mc20941-a20equinor2010-may-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc20941-a20equinor2010-may-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:27:47.895013+00:00,True,,,
mc20941-a20equinor2019-june-2023,data/raw/bsee/text/mc20941-a20equinor2019-june-2023.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc20941-a20equinor2019-june-2023.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:28:12.421785+00:00,True,,,
mc474-bp-11-jul-2018,data/raw/bsee/text/mc474-bp-11-jul-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc474-bp-11-jul-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:28:39.111587+00:00,True,,,
mc474-bp-exp-and-prod-inc-4may2019,data/raw/bsee/text/mc474-bp-exp-and-prod-inc-4may2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc474-bp-exp-and-prod-inc-4may2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:29:14.079769+00:00,True,,,
mc607-chevron-01dec2018,data/raw/bsee/text/mc607-chevron-01dec2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc607-chevron-01dec2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:29:36.153824+00:00,True,,,
mc736-noble-16-may-2018,data/raw/bsee/text/mc736-noble-16-may-2018.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc736-noble-16-may-2018.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:30:07.510035+00:00,True,,,
mc773-eni-us-operating-10-jul-2021,data/raw/bsee/text/mc773-eni-us-operating-10-jul-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc773-eni-us-operating-10-jul-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:30:25.161347+00:00,True,,,
mc773-eni-us-operating-29-may-2021,data/raw/bsee/text/mc773-eni-us-operating-29-may-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc773-eni-us-operating-29-may-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:30:41.816636+00:00,True,,,
mc778-bp-18sep2017,data/raw/bsee/text/mc778-bp-18sep2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc778-bp-18sep2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:31:35.762642+00:00,True,,,
mc778-bp-exploration-07-jun-2021,data/raw/bsee/text/mc778-bp-exploration-07-jun-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc778-bp-exploration-07-jun-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:31:50.803479+00:00,True,,,
mc778-bp-exploration-22-oct-2020,data/raw/bsee/text/mc778-bp-exploration-22-oct-2020.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc778-bp-exploration-22-oct-2020.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:32:32.709362+00:00,True,,,
mc807b-shell-offshore-25-jun-2021,data/raw/bsee/text/mc807b-shell-offshore-25-jun-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc807b-shell-offshore-25-jun-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:32:52.067153+00:00,True,,,
mc807b-shell-offshore-27-aug-2021,data/raw/bsee/text/mc807b-shell-offshore-27-aug-2021.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc807b-shell-offshore-27-aug-2021.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:33:06.988169+00:00,True,,,
mc816-llog-02jun2019,data/raw/bsee/text/mc816-llog-02jun2019.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mc816-llog-02jun2019.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:33:27.846768+00:00,True,,,
mi-622-fieldwood-energy-24-nov-2014,data/raw/bsee/text/mi-622-fieldwood-energy-24-nov-2014.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mi-622-fieldwood-energy-24-nov-2014.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:33:49.516379+00:00,True,,,
mi-657-exxon-14-mar-2017,data/raw/bsee/text/mi-657-exxon-14-mar-2017.txt,data/structured/incidents/raw/anthropic_bsee_canonical_526/schema_v2_3/mi-657-exxon-14-mar-2017.json,schema_v2_3,claude-haiku-4-5-20251001,True,2026-02-20T10:34:09.930768+00:00,True,,,
